Citance Number: 1 | Reference Article:  J96-3004.xml | Citing Article:  A00-2032.xml | Citation Marker Offset:  ['142'] | Citation Marker:  1996 | Citation Offset:  ['141','142'] | Citation Text:  <S sid ="141" ssid = "10">Chinese According to Sproat et al.</S><S sid ="142" ssid = "11">(1996), most prior work in Chinese segmentation has exploited lexical knowledge bases; indeed, the authors assert that they were aware of only one previously pubÂ­ lished instance (the mutual-information method of Sproat and Shih (1990)) of a purely statistical apÂ­ proach.</S> | Reference Offset:  ['16', '21', '239', '240', '441'] | Reference Text:  <S sid ="16" ssid = "16">com §Cambridge, UK Email: nc201@eng.cam.ac.uk © 1996 Association for Computational Linguistics (a) B ) ( , : &amp; ; ? &apos; H o w d o y o u s a y o c t o p u s i n J a p a n e s e ? &apos; (b) P l a u s i b l e S e g m e n t a t i o n I B X I I 1 : &amp; I 0 0 r i 4 w e n 2 z h a n g l y u 2 z e n 3 m e 0 s h u o l &apos; J a p a n e s e &apos; &apos; o c t o p u s &apos; &apos; h o w &apos; &apos; s a y &apos; (c) Figure 1 I m p l a u s i b l e S e g m e n t a t i o n [§] lxI 1:&amp;I ri4 wen2 zhangl yu2zen3 me0 shuol &apos;Japan&apos; &apos;essay&apos; &apos;fish&apos; &apos;how&apos; &apos;say&apos; A Chinese sentence in (a) illustrating the lack of word boundaries.</S><S sid ="21" ssid = "21">In Chinese text, individual characters of the script, to which we shall refer by their traditional name of hanzi,Z are written one after another with no intervening spaces; a Chinese sentence is shown in Figure 1.3 Partly as a result of this, the notion &quot;word&quot; has never played a role in Chinese philological tradition, and the idea that Chinese lacks any­ thing analogous to words in European languages has been prevalent among Western sinologists; see DeFrancis (1984).</S><S sid ="239" ssid = "103">0 X u} &quot;&apos; o; .2 X X&gt;&lt;X X XX X X X X X X x X X X X X x X V X X X X .;t&apos;*- XXX:OX X X X X X X 9 x X X XX XX X X X X X X X XXX:&lt; X X&gt;O&lt;XX&gt;!KXX XI&lt;&gt;&lt; »C X X XX :X: X X &quot;&apos; X X XX &gt;OO&lt;X&gt;D&lt;XIK X X X X X X --XX»: XXX X X»C X X«X...C:XXX X Xll&lt; X X &gt;&lt;XX&gt;IIC:liiC:oiiiiCI--8!X:liiOC!I!S8K X X X 10 100 1000 10000 log(F)_base: R&quot;2=0.20 (p &lt; 0.005) X 100000 Figure 6 Plot of log frequency of base noun, against log frequency of plural nouns.</S><S sid ="240" ssid = "104">G1 and G2 are hanzi, we can estimate the probability of the sequence being a name as the product of: • the probability that a word chosen randomly from a text will be a name-p(rule 1), and • the probability that the name is of the form 1hanzi-family 2hanzi-given-p(rule 2), and • the probability that the family name is the particular hanzi F1-p(rule 6), and • the probability that the given name consists of the particular hanzi G1 and G2-p(rule 9) This model is essentially the one proposed in Chang et al.</S><S sid ="441" ssid = "44">However, there is again local grammatical information that should favor the split in the case of (1a): both .ma3 &apos;horse&apos; and .ma3 lu4 are nouns, but only .ma3 is consistent with the classifier pil, the classifier for horses.21 By a similar argument, the preference for not splitting , lm could be strengthened in (lb) by the observation that the classifier 1&apos;1* tiao2 is consistent with long or winding objects like , lm ma3lu4 &apos;road&apos; but not with,ma3 &apos;horse.&apos;</S> | Discourse Facet:  Method_Citation | Annotator:  CIST |


Citance Number: 36 | Reference Article:  J96-3004.xml | Citing Article:  P12-1111.xml | Citation Marker Offset:  ['91'] | Citation Marker:  Sproat et al., 1996 | Citation Offset:  ['91'] | Citation Text:  <S sid ="91" ssid = "31">In early work, rule-based models find words one by one based on heuristics such as forward maximum match (Sproat et al., 1996).</S> | Reference Offset:  ['16', '21', '116', '123', '153'] | Reference Text:  <S sid ="16" ssid = "16">com §Cambridge, UK Email: nc201@eng.cam.ac.uk © 1996 Association for Computational Linguistics (a) B ) ( , : &amp; ; ? &apos; H o w d o y o u s a y o c t o p u s i n J a p a n e s e ? &apos; (b) P l a u s i b l e S e g m e n t a t i o n I B X I I 1 : &amp; I 0 0 r i 4 w e n 2 z h a n g l y u 2 z e n 3 m e 0 s h u o l &apos; J a p a n e s e &apos; &apos; o c t o p u s &apos; &apos; h o w &apos; &apos; s a y &apos; (c) Figure 1 I m p l a u s i b l e S e g m e n t a t i o n [§] lxI 1:&amp;I ri4 wen2 zhangl yu2zen3 me0 shuol &apos;Japan&apos; &apos;essay&apos; &apos;fish&apos; &apos;how&apos; &apos;say&apos; A Chinese sentence in (a) illustrating the lack of word boundaries.</S><S sid ="21" ssid = "21">In Chinese text, individual characters of the script, to which we shall refer by their traditional name of hanzi,Z are written one after another with no intervening spaces; a Chinese sentence is shown in Figure 1.3 Partly as a result of this, the notion &quot;word&quot; has never played a role in Chinese philological tradition, and the idea that Chinese lacks any­ thing analogous to words in European languages has been prevalent among Western sinologists; see DeFrancis (1984).</S><S sid ="116" ssid = "54">Methods for expanding the dictionary include, of course, morphological rules, rules for segmenting personal names, as well as numeral sequences, expressions for dates, and so forth (Chen and Liu 1992; Wang, Li, and Chang 1992; Chang and Chen 1993; Nie, Jin, and Hannan 1994).</S><S sid ="123" ssid = "61">Statistical methods seem particularly applicable to the problem of unknown-word identification, especially for constructions like names, where the linguistic constraints are minimal, and where one therefore wants to know not only that a particular se­ quence of hanzi might be a name, but that it is likely to be a name with some probabil­ ity.</S><S sid ="153" ssid = "17">For example, it is well-known that one can build a finite-state bigram (word) model by simply assigning a state Si to each word Wi in the vocabulary, and having (word) arcs leaving that state weighted such that for each Wj and corresponding arc aj leaving Si, the cost on aj is the bigram cost of WiWj- (Costs for unseen bigrams in such a scheme would typically be modeled with a special backoff state.)</S> | Discourse Facet:  Method_Citation | Annotator:  CIST |


Citance Number: 37 | Reference Article:  J96-3004.xml | Citing Article:  P97-1041.xml | Citation Marker Offset:  ['12'] | Citation Marker:  1996 | Citation Offset:  ['12'] | Citation Text:  <S sid ="12" ssid = "12">For a discussion of recent Chinese segmentation work, see Sproat et al. {1996).</S> | Reference Offset:  ['16', '21', '23', '239', '244'] | Reference Text:  <S sid ="16" ssid = "16">com §Cambridge, UK Email: nc201@eng.cam.ac.uk © 1996 Association for Computational Linguistics (a) B ) ( , : &amp; ; ? &apos; H o w d o y o u s a y o c t o p u s i n J a p a n e s e ? &apos; (b) P l a u s i b l e S e g m e n t a t i o n I B X I I 1 : &amp; I 0 0 r i 4 w e n 2 z h a n g l y u 2 z e n 3 m e 0 s h u o l &apos; J a p a n e s e &apos; &apos; o c t o p u s &apos; &apos; h o w &apos; &apos; s a y &apos; (c) Figure 1 I m p l a u s i b l e S e g m e n t a t i o n [§] lxI 1:&amp;I ri4 wen2 zhangl yu2zen3 me0 shuol &apos;Japan&apos; &apos;essay&apos; &apos;fish&apos; &apos;how&apos; &apos;say&apos; A Chinese sentence in (a) illustrating the lack of word boundaries.</S><S sid ="21" ssid = "21">In Chinese text, individual characters of the script, to which we shall refer by their traditional name of hanzi,Z are written one after another with no intervening spaces; a Chinese sentence is shown in Figure 1.3 Partly as a result of this, the notion &quot;word&quot; has never played a role in Chinese philological tradition, and the idea that Chinese lacks any­ thing analogous to words in European languages has been prevalent among Western sinologists; see DeFrancis (1984).</S><S sid ="23" ssid = "23">All notions of word, with the exception of the orthographic word, are as relevant in Chinese as they are in English, and just as is the case in other languages, a word in Chinese may correspond to one or more symbols in the orthog 1 For a related approach to the problem of word-segrnention in Japanese, see Nagata (1994), inter alia..</S><S sid ="239" ssid = "103">0 X u} &quot;&apos; o; .2 X X&gt;&lt;X X XX X X X X X X x X X X X X x X V X X X X .;t&apos;*- XXX:OX X X X X X X 9 x X X XX XX X X X X X X X XXX:&lt; X X&gt;O&lt;XX&gt;!KXX XI&lt;&gt;&lt; »C X X XX :X: X X &quot;&apos; X X XX &gt;OO&lt;X&gt;D&lt;XIK X X X X X X --XX»: XXX X X»C X X«X...C:XXX X Xll&lt; X X &gt;&lt;XX&gt;IIC:liiC:oiiiiCI--8!X:liiOC!I!S8K X X X 10 100 1000 10000 log(F)_base: R&quot;2=0.20 (p &lt; 0.005) X 100000 Figure 6 Plot of log frequency of base noun, against log frequency of plural nouns.</S><S sid ="244" ssid = "108">This WFST is then summed with the WFST implementing the dictionary and morphological rules, and the transitive closure of the resulting transducer is computed; see Pereira, Riley, and Sproat (1994) for an explanation of the notion of summing WFSTs.12 Conceptual Improvements over Chang et al.&apos;s Model.</S> | Discourse Facet:  Method_Citation | Annotator:  CIST |


Citance Number: 38 | Reference Article:  J96-3004.xml | Citing Article:  P97-1041.xml | Citation Marker Offset:  ['39'] | Citation Marker:  1996 | Citation Offset:  ['39'] | Citation Text:  <S sid ="39" ssid = "5">It is rule-based, but relies on 2 See, for example, Sproat et al.</S><S sid ="40" ssid = "6">(1996)</S> | Reference Offset:  ['16', '239', '441', '240', '386'] | Reference Text:  <S sid ="16" ssid = "16">com §Cambridge, UK Email: nc201@eng.cam.ac.uk © 1996 Association for Computational Linguistics (a) B ) ( , : &amp; ; ? &apos; H o w d o y o u s a y o c t o p u s i n J a p a n e s e ? &apos; (b) P l a u s i b l e S e g m e n t a t i o n I B X I I 1 : &amp; I 0 0 r i 4 w e n 2 z h a n g l y u 2 z e n 3 m e 0 s h u o l &apos; J a p a n e s e &apos; &apos; o c t o p u s &apos; &apos; h o w &apos; &apos; s a y &apos; (c) Figure 1 I m p l a u s i b l e S e g m e n t a t i o n [§] lxI 1:&amp;I ri4 wen2 zhangl yu2zen3 me0 shuol &apos;Japan&apos; &apos;essay&apos; &apos;fish&apos; &apos;how&apos; &apos;say&apos; A Chinese sentence in (a) illustrating the lack of word boundaries.</S><S sid ="239" ssid = "103">0 X u} &quot;&apos; o; .2 X X&gt;&lt;X X XX X X X X X X x X X X X X x X V X X X X .;t&apos;*- XXX:OX X X X X X X 9 x X X XX XX X X X X X X X XXX:&lt; X X&gt;O&lt;XX&gt;!KXX XI&lt;&gt;&lt; »C X X XX :X: X X &quot;&apos; X X XX &gt;OO&lt;X&gt;D&lt;XIK X X X X X X --XX»: XXX X X»C X X«X...C:XXX X Xll&lt; X X &gt;&lt;XX&gt;IIC:liiC:oiiiiCI--8!X:liiOC!I!S8K X X X 10 100 1000 10000 log(F)_base: R&quot;2=0.20 (p &lt; 0.005) X 100000 Figure 6 Plot of log frequency of base noun, against log frequency of plural nouns.</S><S sid ="441" ssid = "44">However, there is again local grammatical information that should favor the split in the case of (1a): both .ma3 &apos;horse&apos; and .ma3 lu4 are nouns, but only .ma3 is consistent with the classifier pil, the classifier for horses.21 By a similar argument, the preference for not splitting , lm could be strengthened in (lb) by the observation that the classifier 1&apos;1* tiao2 is consistent with long or winding objects like , lm ma3lu4 &apos;road&apos; but not with,ma3 &apos;horse.&apos;</S><S sid ="240" ssid = "104">G1 and G2 are hanzi, we can estimate the probability of the sequence being a name as the product of: • the probability that a word chosen randomly from a text will be a name-p(rule 1), and • the probability that the name is of the form 1hanzi-family 2hanzi-given-p(rule 2), and • the probability that the family name is the particular hanzi F1-p(rule 6), and • the probability that the given name consists of the particular hanzi G1 and G2-p(rule 9) This model is essentially the one proposed in Chang et al.</S><S sid ="386" ssid = "95">Our System Wang, Li, and Chang a. 1\!f!IP Eflltii /1\!f!J:P $1til I b. agm: I a m: c. 5 Bf is Bf 1 d. &quot;*:t: w _t ff 1 &quot;* :t: w_tff 1 g., , Transliteration/Translation chen2zhongl-shenl qu3 &apos;music by Chen Zhongshen &apos; huang2rong2 youlyoul de dao4 &apos;Huang Rong said soberly&apos; zhangl qun2 Zhang Qun xian4zhang3 you2qingl shang4ren2 hou4 &apos;after the county president You Qing had assumed the position&apos; lin2 quan2 &apos;Lin Quan&apos; wang2jian4 &apos;Wang Jian&apos; oulyang2-ke4 &apos;Ouyang Ke&apos; yinl qi2 bu4 ke2neng2 rong2xu3 tai2du2 er2 &apos;because it cannot permit Taiwan Independence so&apos; silfa3-yuan4zhang3 lin2yang2-gang3 &apos;president of the Judicial Yuan, Lin Yanggang&apos; lin2zhangl-hu2 jiangl zuo4 xian4chang3 jie3shuol &apos;Lin Zhanghu will give an ex­ planation live&apos; jin4/iang3 nian2 nei4 sa3 xia4 de jinlqian2 hui4 ting2zhi3 &apos;in two years the distributed money will stop&apos; gaoltangl da4chi2 ye1zi0 fen3 &apos;chicken stock, a tablespoon of coconut flakes&apos; you2qingl ru4zhu3 xian4fu3 lwu4 &apos;after You Qing headed the county government&apos; Table 5 Performance on morphological analysis.</S> | Discourse Facet:  ['Aim_Citation', 'Method_Citation'] | Annotator:  CIST |


Citance Number: 39 | Reference Article:  J96-3004.xml | Citing Article:  P98-1076.xml | Citation Marker Offset:  ['145'] | Citation Marker:  1996 | Citation Offset:  ['144','145'] | Citation Text:  <S sid ="144" ssid = "11">The actual implementation of the weighted finiteÂ­ state transducer by Sproat et al.</S><S sid ="145" ssid = "12">(1996) can be taken as an evidence that the hypothesis of one tokenization per source has already in practical use.</S> | Reference Offset:  ['16', '239', '441', '240', '386'] | Reference Text:  <S sid ="16" ssid = "16">com §Cambridge, UK Email: nc201@eng.cam.ac.uk © 1996 Association for Computational Linguistics (a) B ) ( , : &amp; ; ? &apos; H o w d o y o u s a y o c t o p u s i n J a p a n e s e ? &apos; (b) P l a u s i b l e S e g m e n t a t i o n I B X I I 1 : &amp; I 0 0 r i 4 w e n 2 z h a n g l y u 2 z e n 3 m e 0 s h u o l &apos; J a p a n e s e &apos; &apos; o c t o p u s &apos; &apos; h o w &apos; &apos; s a y &apos; (c) Figure 1 I m p l a u s i b l e S e g m e n t a t i o n [§] lxI 1:&amp;I ri4 wen2 zhangl yu2zen3 me0 shuol &apos;Japan&apos; &apos;essay&apos; &apos;fish&apos; &apos;how&apos; &apos;say&apos; A Chinese sentence in (a) illustrating the lack of word boundaries.</S><S sid ="239" ssid = "103">0 X u} &quot;&apos; o; .2 X X&gt;&lt;X X XX X X X X X X x X X X X X x X V X X X X .;t&apos;*- XXX:OX X X X X X X 9 x X X XX XX X X X X X X X XXX:&lt; X X&gt;O&lt;XX&gt;!KXX XI&lt;&gt;&lt; »C X X XX :X: X X &quot;&apos; X X XX &gt;OO&lt;X&gt;D&lt;XIK X X X X X X --XX»: XXX X X»C X X«X...C:XXX X Xll&lt; X X &gt;&lt;XX&gt;IIC:liiC:oiiiiCI--8!X:liiOC!I!S8K X X X 10 100 1000 10000 log(F)_base: R&quot;2=0.20 (p &lt; 0.005) X 100000 Figure 6 Plot of log frequency of base noun, against log frequency of plural nouns.</S><S sid ="441" ssid = "44">However, there is again local grammatical information that should favor the split in the case of (1a): both .ma3 &apos;horse&apos; and .ma3 lu4 are nouns, but only .ma3 is consistent with the classifier pil, the classifier for horses.21 By a similar argument, the preference for not splitting , lm could be strengthened in (lb) by the observation that the classifier 1&apos;1* tiao2 is consistent with long or winding objects like , lm ma3lu4 &apos;road&apos; but not with,ma3 &apos;horse.&apos;</S><S sid ="240" ssid = "104">G1 and G2 are hanzi, we can estimate the probability of the sequence being a name as the product of: • the probability that a word chosen randomly from a text will be a name-p(rule 1), and • the probability that the name is of the form 1hanzi-family 2hanzi-given-p(rule 2), and • the probability that the family name is the particular hanzi F1-p(rule 6), and • the probability that the given name consists of the particular hanzi G1 and G2-p(rule 9) This model is essentially the one proposed in Chang et al.</S><S sid ="386" ssid = "95">Our System Wang, Li, and Chang a. 1\!f!IP Eflltii /1\!f!J:P $1til I b. agm: I a m: c. 5 Bf is Bf 1 d. &quot;*:t: w _t ff 1 &quot;* :t: w_tff 1 g., , Transliteration/Translation chen2zhongl-shenl qu3 &apos;music by Chen Zhongshen &apos; huang2rong2 youlyoul de dao4 &apos;Huang Rong said soberly&apos; zhangl qun2 Zhang Qun xian4zhang3 you2qingl shang4ren2 hou4 &apos;after the county president You Qing had assumed the position&apos; lin2 quan2 &apos;Lin Quan&apos; wang2jian4 &apos;Wang Jian&apos; oulyang2-ke4 &apos;Ouyang Ke&apos; yinl qi2 bu4 ke2neng2 rong2xu3 tai2du2 er2 &apos;because it cannot permit Taiwan Independence so&apos; silfa3-yuan4zhang3 lin2yang2-gang3 &apos;president of the Judicial Yuan, Lin Yanggang&apos; lin2zhangl-hu2 jiangl zuo4 xian4chang3 jie3shuol &apos;Lin Zhanghu will give an ex­ planation live&apos; jin4/iang3 nian2 nei4 sa3 xia4 de jinlqian2 hui4 ting2zhi3 &apos;in two years the distributed money will stop&apos; gaoltangl da4chi2 ye1zi0 fen3 &apos;chicken stock, a tablespoon of coconut flakes&apos; you2qingl ru4zhu3 xian4fu3 lwu4 &apos;after You Qing headed the county government&apos; Table 5 Performance on morphological analysis.</S> | Discourse Facet:  Method_Citation | Annotator:  CIST |


Citance Number: 40 | Reference Article:  J96-3004.xml | Citing Article:  P98-1076.xml | Citation Marker Offset:  ['150'] | Citation Marker:  1996 | Citation Offset:  ['149','150'] | Citation Text:  <S sid ="149" ssid = "2">utilizing local and sentential constraints, what Sproat et al.</S><S sid ="150" ssid = "3">( 1996) implemented was simply a token unigram scoring function.</S> | Reference Offset:  ['16', '239', '441', '240', '196'] | Reference Text:  <S sid ="16" ssid = "16">com §Cambridge, UK Email: nc201@eng.cam.ac.uk © 1996 Association for Computational Linguistics (a) B ) ( , : &amp; ; ? &apos; H o w d o y o u s a y o c t o p u s i n J a p a n e s e ? &apos; (b) P l a u s i b l e S e g m e n t a t i o n I B X I I 1 : &amp; I 0 0 r i 4 w e n 2 z h a n g l y u 2 z e n 3 m e 0 s h u o l &apos; J a p a n e s e &apos; &apos; o c t o p u s &apos; &apos; h o w &apos; &apos; s a y &apos; (c) Figure 1 I m p l a u s i b l e S e g m e n t a t i o n [§] lxI 1:&amp;I ri4 wen2 zhangl yu2zen3 me0 shuol &apos;Japan&apos; &apos;essay&apos; &apos;fish&apos; &apos;how&apos; &apos;say&apos; A Chinese sentence in (a) illustrating the lack of word boundaries.</S><S sid ="239" ssid = "103">0 X u} &quot;&apos; o; .2 X X&gt;&lt;X X XX X X X X X X x X X X X X x X V X X X X .;t&apos;*- XXX:OX X X X X X X 9 x X X XX XX X X X X X X X XXX:&lt; X X&gt;O&lt;XX&gt;!KXX XI&lt;&gt;&lt; »C X X XX :X: X X &quot;&apos; X X XX &gt;OO&lt;X&gt;D&lt;XIK X X X X X X --XX»: XXX X X»C X X«X...C:XXX X Xll&lt; X X &gt;&lt;XX&gt;IIC:liiC:oiiiiCI--8!X:liiOC!I!S8K X X X 10 100 1000 10000 log(F)_base: R&quot;2=0.20 (p &lt; 0.005) X 100000 Figure 6 Plot of log frequency of base noun, against log frequency of plural nouns.</S><S sid ="441" ssid = "44">However, there is again local grammatical information that should favor the split in the case of (1a): both .ma3 &apos;horse&apos; and .ma3 lu4 are nouns, but only .ma3 is consistent with the classifier pil, the classifier for horses.21 By a similar argument, the preference for not splitting , lm could be strengthened in (lb) by the observation that the classifier 1&apos;1* tiao2 is consistent with long or winding objects like , lm ma3lu4 &apos;road&apos; but not with,ma3 &apos;horse.&apos;</S><S sid ="240" ssid = "104">G1 and G2 are hanzi, we can estimate the probability of the sequence being a name as the product of: • the probability that a word chosen randomly from a text will be a name-p(rule 1), and • the probability that the name is of the form 1hanzi-family 2hanzi-given-p(rule 2), and • the probability that the family name is the particular hanzi F1-p(rule 6), and • the probability that the given name consists of the particular hanzi G1 and G2-p(rule 9) This model is essentially the one proposed in Chang et al.</S><S sid ="196" ssid = "60">7.96 5.55 1 l...................................................................................................................................................................................................J..</S> | Discourse Facet:  ['Aim_Citation', 'Method_Citation'] | Annotator:  CIST |


Citance Number: 41 | Reference Article:  J96-3004.xml | Citing Article:  P99-1036.xml | Citation Marker Offset:  ['6'] | Citation Marker:  Sproat et al., 1996 | Citation Offset:  ['5','6'] | Citation Text:  <S sid ="5" ssid = "5">In Japanese, around 95% word segmentation acÂ­ curacy is reported by using a word-based lanÂ­ guage model and the Viterbi-like dynamic programÂ­ ming procedures (Nagata, 1994; Yamamoto, 1996; Takeuchi and Matsumoto, 1997; Haruno and MatÂ­ sumoto, 1997).</S><S sid ="6" ssid = "6">About the same accuracy is reported in Chinese by statistical methods (Sproat et al., 1996).</S> | Reference Offset:  ['16', '21', '239', '386', '172'] | Reference Text:  <S sid ="16" ssid = "16">com §Cambridge, UK Email: nc201@eng.cam.ac.uk © 1996 Association for Computational Linguistics (a) B ) ( , : &amp; ; ? &apos; H o w d o y o u s a y o c t o p u s i n J a p a n e s e ? &apos; (b) P l a u s i b l e S e g m e n t a t i o n I B X I I 1 : &amp; I 0 0 r i 4 w e n 2 z h a n g l y u 2 z e n 3 m e 0 s h u o l &apos; J a p a n e s e &apos; &apos; o c t o p u s &apos; &apos; h o w &apos; &apos; s a y &apos; (c) Figure 1 I m p l a u s i b l e S e g m e n t a t i o n [§] lxI 1:&amp;I ri4 wen2 zhangl yu2zen3 me0 shuol &apos;Japan&apos; &apos;essay&apos; &apos;fish&apos; &apos;how&apos; &apos;say&apos; A Chinese sentence in (a) illustrating the lack of word boundaries.</S><S sid ="21" ssid = "21">In Chinese text, individual characters of the script, to which we shall refer by their traditional name of hanzi,Z are written one after another with no intervening spaces; a Chinese sentence is shown in Figure 1.3 Partly as a result of this, the notion &quot;word&quot; has never played a role in Chinese philological tradition, and the idea that Chinese lacks any­ thing analogous to words in European languages has been prevalent among Western sinologists; see DeFrancis (1984).</S><S sid ="239" ssid = "103">0 X u} &quot;&apos; o; .2 X X&gt;&lt;X X XX X X X X X X x X X X X X x X V X X X X .;t&apos;*- XXX:OX X X X X X X 9 x X X XX XX X X X X X X X XXX:&lt; X X&gt;O&lt;XX&gt;!KXX XI&lt;&gt;&lt; »C X X XX :X: X X &quot;&apos; X X XX &gt;OO&lt;X&gt;D&lt;XIK X X X X X X --XX»: XXX X X»C X X«X...C:XXX X Xll&lt; X X &gt;&lt;XX&gt;IIC:liiC:oiiiiCI--8!X:liiOC!I!S8K X X X 10 100 1000 10000 log(F)_base: R&quot;2=0.20 (p &lt; 0.005) X 100000 Figure 6 Plot of log frequency of base noun, against log frequency of plural nouns.</S><S sid ="386" ssid = "95">Our System Wang, Li, and Chang a. 1\!f!IP Eflltii /1\!f!J:P $1til I b. agm: I a m: c. 5 Bf is Bf 1 d. &quot;*:t: w _t ff 1 &quot;* :t: w_tff 1 g., , Transliteration/Translation chen2zhongl-shenl qu3 &apos;music by Chen Zhongshen &apos; huang2rong2 youlyoul de dao4 &apos;Huang Rong said soberly&apos; zhangl qun2 Zhang Qun xian4zhang3 you2qingl shang4ren2 hou4 &apos;after the county president You Qing had assumed the position&apos; lin2 quan2 &apos;Lin Quan&apos; wang2jian4 &apos;Wang Jian&apos; oulyang2-ke4 &apos;Ouyang Ke&apos; yinl qi2 bu4 ke2neng2 rong2xu3 tai2du2 er2 &apos;because it cannot permit Taiwan Independence so&apos; silfa3-yuan4zhang3 lin2yang2-gang3 &apos;president of the Judicial Yuan, Lin Yanggang&apos; lin2zhangl-hu2 jiangl zuo4 xian4chang3 jie3shuol &apos;Lin Zhanghu will give an ex­ planation live&apos; jin4/iang3 nian2 nei4 sa3 xia4 de jinlqian2 hui4 ting2zhi3 &apos;in two years the distributed money will stop&apos; gaoltangl da4chi2 ye1zi0 fen3 &apos;chicken stock, a tablespoon of coconut flakes&apos; you2qingl ru4zhu3 xian4fu3 lwu4 &apos;after You Qing headed the county government&apos; Table 5 Performance on morphological analysis.</S><S sid ="172" ssid = "36">Clearly this is not the only way to estimate word-frequencies, however, and one could consider applying other methods: in partic­ ular since the problem is similar to the problem of assigning part-of-speech tags to an untagged corpus given a lexicon and some initial estimate of the a priori probabilities for the tags, one might consider a more sophisticated approach such as that described in Kupiec (1992); one could also use methods that depend on a small hand-tagged seed corpus, as suggested by one reviewer.</S> | Discourse Facet:  Method_Citation | Annotator:  CIST |


Citance Number: 42 | Reference Article:  J96-3004.xml | Citing Article:  P99-1036.xml | Citation Marker Offset:  ['8'] | Citation Marker:  Sproat et al., 1996 | Citation Offset:  ['8'] | Citation Text:  <S sid ="8" ssid = "8">There are two approaches to solve this problem: to increase the coverage of the dictionary (Fung and Wu, 1994; Chang et al., 1995; Mori and Nagao, 1996) and to design a better model for unknown words (Nagata, 1996; Sproat et al., 1996).</S> | Reference Offset:  ['16', '17', '20', '21', '23'] | Reference Text:  <S sid ="16" ssid = "16">com §Cambridge, UK Email: nc201@eng.cam.ac.uk © 1996 Association for Computational Linguistics (a) B ) ( , : &amp; ; ? &apos; H o w d o y o u s a y o c t o p u s i n J a p a n e s e ? &apos; (b) P l a u s i b l e S e g m e n t a t i o n I B X I I 1 : &amp; I 0 0 r i 4 w e n 2 z h a n g l y u 2 z e n 3 m e 0 s h u o l &apos; J a p a n e s e &apos; &apos; o c t o p u s &apos; &apos; h o w &apos; &apos; s a y &apos; (c) Figure 1 I m p l a u s i b l e S e g m e n t a t i o n [§] lxI 1:&amp;I ri4 wen2 zhangl yu2zen3 me0 shuol &apos;Japan&apos; &apos;essay&apos; &apos;fish&apos; &apos;how&apos; &apos;say&apos; A Chinese sentence in (a) illustrating the lack of word boundaries.</S><S sid ="17" ssid = "17">In (b) is a plausible segmentation for this sentence; in (c) is an implausible segmentation.</S><S sid ="20" ssid = "20">Most languages that use Roman, Greek, Cyrillic, Armenian, or Semitic scripts, and many that use Indian-derived scripts, mark orthographic word boundaries; however, languages written in a Chinese-derived writ­ ing system, including Chinese and Japanese, as well as Indian-derived writing systems of languages like Thai, do not delimit orthographic words.1 Put another way, written Chinese simply lacks orthographic words.</S><S sid ="21" ssid = "21">In Chinese text, individual characters of the script, to which we shall refer by their traditional name of hanzi,Z are written one after another with no intervening spaces; a Chinese sentence is shown in Figure 1.3 Partly as a result of this, the notion &quot;word&quot; has never played a role in Chinese philological tradition, and the idea that Chinese lacks any­ thing analogous to words in European languages has been prevalent among Western sinologists; see DeFrancis (1984).</S><S sid ="23" ssid = "23">All notions of word, with the exception of the orthographic word, are as relevant in Chinese as they are in English, and just as is the case in other languages, a word in Chinese may correspond to one or more symbols in the orthog 1 For a related approach to the problem of word-segrnention in Japanese, see Nagata (1994), inter alia..</S> | Discourse Facet:  Method_Citation | Annotator:  CIST |


